M1,Time,Celsius(°C),Serial Number
1,2025-07-02 09:08:51,11.5,040016124
2,2025-07-02 09:18:51,12.5
3,2025-07-02 09:28:51,12.5
4,2025-07-02 09:38:51,13.0
5,2025-07-02 09:48:51,12.5
6,2025-07-02 09:58:51,12.5
7,2025-07-02 10:08:51,12.5
8,2025-07-02 10:18:51,12.5
9,2025-07-02 10:28:51,12.5
10,2025-07-02 10:38:51,12.5
11,2025-07-02 10:48:51,12.5
12,2025-07-02 10:58:51,12.5
13,2025-07-02 11:08:51,13.0
14,2025-07-02 11:18:51,13.0
15,2025-07-02 11:28:51,13.0
16,2025-07-02 11:38:51,13.0
17,2025-07-02 11:48:51,13.5
18,2025-07-02 11:58:51,13.5
19,2025-07-02 12:08:51,13.5
20,2025-07-02 12:18:51,13.5
21,2025-07-02 12:28:51,14.0
22,2025-07-02 12:38:51,14.0
23,2025-07-02 12:48:51,14.5
24,2025-07-02 12:58:51,14.5
25,2025-07-02 13:08:51,14.5
26,2025-07-02 13:18:51,14.5
27,2025-07-02 13:28:51,15.0
28,2025-07-02 13:38:51,15.0
29,2025-07-02 13:48:51,15.0
30,2025-07-02 13:58:51,15.0
31,2025-07-02 14:08:51,15.0
32,2025-07-02 14:18:51,15.0
33,2025-07-02 14:28:51,15.5
34,2025-07-02 14:38:51,15.5
35,2025-07-02 14:48:51,15.5
36,2025-07-02 14:58:51,15.5
37,2025-07-02 15:08:51,15.5
38,2025-07-02 15:18:51,16.0
39,2025-07-02 15:28:51,16.0
40,2025-07-02 15:38:51,16.0
41,2025-07-02 15:48:51,15.5
42,2025-07-02 15:58:51,16.0
43,2025-07-02 16:08:51,16.0
44,2025-07-02 16:18:51,16.0
45,2025-07-02 16:28:51,16.0
46,2025-07-02 16:38:51,16.0
47,2025-07-02 16:48:51,16.0
48,2025-07-02 16:58:51,16.0
49,2025-07-02 17:08:51,16.0
50,2025-07-02 17:18:51,16.0
51,2025-07-02 17:28:51,16.0
52,2025-07-02 17:38:51,16.5
53,2025-07-02 17:48:51,16.5
54,2025-07-02 17:58:51,16.5
55,2025-07-02 18:08:51,16.5
56,2025-07-02 18:18:51,16.5
57,2025-07-02 18:28:51,16.5
58,2025-07-02 18:38:51,16.5
59,2025-07-02 18:48:51,16.5
60,2025-07-02 18:58:51,17.0
61,2025-07-02 19:08:51,17.0
62,2025-07-02 19:18:51,17.0
63,2025-07-02 19:28:51,17.0
64,2025-07-02 19:38:51,17.0
65,2025-07-02 19:48:51,17.0
66,2025-07-02 19:58:51,17.5
67,2025-07-02 20:08:51,17.5
68,2025-07-02 20:18:51,17.5
69,2025-07-02 20:28:51,6.5
70,2025-07-02 20:38:51,6.0
71,2025-07-02 20:48:51,5.5
72,2025-07-02 20:58:51,7.0
73,2025-07-02 21:08:51,5.5
74,2025-07-02 21:18:51,6.5
75,2025-07-02 21:28:51,5.5
76,2025-07-02 21:38:51,6.0
77,2025-07-02 21:48:51,5.5
78,2025-07-02 21:58:51,5.5
79,2025-07-02 22:08:51,5.0
80,2025-07-02 22:18:51,4.5
81,2025-07-02 22:28:51,4.5
82,2025-07-02 22:38:51,4.0
83,2025-07-02 22:48:51,3.5
84,2025-07-02 22:58:51,3.0
85,2025-07-02 23:08:51,2.5
86,2025-07-02 23:18:51,2.5
87,2025-07-02 23:28:51,3.0
88,2025-07-02 23:38:51,2.0
89,2025-07-02 23:48:51,2.5
90,2025-07-02 23:58:51,2.0
91,2025-07-03 00:08:51,2.0
92,2025-07-03 00:18:51,2.0
93,2025-07-03 00:28:51,2.0
94,2025-07-03 00:38:51,2.0
95,2025-07-03 00:48:51,1.5
96,2025-07-03 00:58:51,1.5
97,2025-07-03 01:08:51,1.5
98,2025-07-03 01:18:51,2.0
99,2025-07-03 01:28:51,2.0
100,2025-07-03 01:38:51,1.5
101,2025-07-03 01:48:51,1.5
102,2025-07-03 01:58:51,1.5
103,2025-07-03 02:08:51,1.5
104,2025-07-03 02:18:51,1.5
105,2025-07-03 02:28:51,1.5
106,2025-07-03 02:38:51,1.5
107,2025-07-03 02:48:51,1.5
108,2025-07-03 02:58:51,1.5
109,2025-07-03 03:08:51,1.0
110,2025-07-03 03:18:51,1.5
111,2025-07-03 03:28:51,1.0
112,2025-07-03 03:38:51,2.0
113,2025-07-03 03:48:51,1.5
114,2025-07-03 03:58:51,1.5
115,2025-07-03 04:08:51,1.0
116,2025-07-03 04:18:51,0.5
117,2025-07-03 04:28:51,0.5
118,2025-07-03 04:38:51,1.0
119,2025-07-03 04:48:51,1.0
120,2025-07-03 04:58:51,0.5
121,2025-07-03 05:08:51,1.0
122,2025-07-03 05:18:51,1.0
123,2025-07-03 05:28:51,1.5
